line_key,order_key,product_key,quantity,unit_price,discount_pct,line_total_usd
LINE-0001771,ORD-000726,PROD-000076,1,1180.25,0.2,944.2
LINE-0001772,ORD-000726,PROD-000320,2,42.79,0.05,81.3
LINE-0001773,ORD-000726,PROD-000127,2,485.22,0.05,921.92
LINE-0001774,ORD-000727,PROD-000290,4,233.92,0.05,888.9
LINE-0001775,ORD-000727,PROD-000470,1,59.9,0.1,53.91
LINE-0001776,ORD-000727,PROD-000299,1,105.58,0.2,84.46
LINE-0001777,ORD-000728,PROD-000018,3,292.3,0.0,876.9
LINE-0001778,ORD-000728,PROD-000547,2,167.73,0.05,318.69
LINE-0001779,ORD-000728,PROD-000179,1,467.75,0.0,467.75
LINE-0001780,ORD-000729,PROD-000521,2,35.54,0.25,53.31
LINE-0001781,ORD-000729,PROD-000438,1,114.67,0.05,108.94
LINE-0001782,ORD-000729,PROD-000134,2,196.21,0.1,353.18
LINE-0001784,ORD-000731,PROD-000009,1,1086.01,0.25,814.51
LINE-0001785,ORD-000732,PROD-000064,1,177.73,0.0,177.73
LINE-0001786,ORD-000732,PROD-000181,4,279.62,0.25,838.86
LINE-0001787,ORD-000733,PROD-000499,2,90.57,0.15,153.97
LINE-0001788,ORD-000734,PROD-000540,3,136.05,0.1,367.34
LINE-0001789,ORD-000734,PROD-000364,1,17.2,0.2,13.76
LINE-0001790,ORD-000734,PROD-000202,5,215.58,0.15,916.22
LINE-0001791,ORD-000735,PROD-000492,1,49.02,0.0,49.02
LINE-0001793,ORD-000735,PROD-000131,1,162.22,0.0,162.22
LINE-0001794,ORD-000736,PROD-000317,2,81.73,0.1,147.11
LINE-0001795,ORD-000737,PROD-000319,4,247.68,0.05,941.18
LINE-0001796,ORD-000737,PROD-000398,2,64.48,0.0,128.96
LINE-0001797,ORD-000737,PROD-000067,2,847.45,0.0,1694.9
LINE-0001798,ORD-000737,PROD-000155,1,318.18,0.0,318.18
LINE-0001799,ORD-000738,PROD-000112,1,330.17,0.05,313.66
LINE-0001801,ORD-000738,PROD-000120,1,471.1,0.15,400.44
LINE-0001806,ORD-000740,PROD-000082,1,26.87,0.15,22.84
LINE-0001807,ORD-000740,PROD-000229,1,43.74,0.1,39.37
LINE-0001808,ORD-000740,PROD-000072,1,150.44,0.05,142.92
LINE-0001809,ORD-000740,PROD-000274,1,143.12,0.1,128.81
LINE-0001810,ORD-000741,PROD-000414,1,26.39,0.0,26.39
LINE-0001811,ORD-000741,PROD-000405,1,14.81,0.0,14.81
LINE-0001813,ORD-000742,PROD-000050,2,1454.47,0.0,2908.94
LINE-0001814,ORD-000742,PROD-000214,1,488.65,0.05,464.22
LINE-0001815,ORD-000742,PROD-000311,1,93.77,0.2,75.02
LINE-0001816,ORD-000743,PROD-000141,1,151.82,0.05,144.23
LINE-0001817,ORD-000743,PROD-000035,1,680.4,0.05,646.38
LINE-0001818,ORD-000744,PROD-000477,1,110.62,0.1,99.56
LINE-0001819,ORD-000744,PROD-000307,1,206.66,0.2,165.33
LINE-0001820,ORD-000744,PROD-000192,2,388.63,0.05,738.4
LINE-0001821,ORD-000745,PROD-000020,1,833.49,0.1,750.14
LINE-0001824,ORD-000747,PROD-000329,1,66.11,0.0,66.11
LINE-0001825,ORD-000748,PROD-000398,1,64.48,0.0,64.48
LINE-0001826,ORD-000748,PROD-000052,1,627.92,0.25,470.94
LINE-0001827,ORD-000748,PROD-000160,1,148.52,0.25,111.39
LINE-0001828,ORD-000749,PROD-000067,3,847.45,0.05,2415.23
LINE-0001829,ORD-000749,PROD-000485,1,101.1,0.0,101.1
LINE-0001830,ORD-000749,PROD-000276,2,210.53,0.1,378.95
LINE-0001831,ORD-000750,PROD-000334,1,67.08,0.0,67.08
LINE-0001833,ORD-000751,PROD-000049,1,102.74,0.1,92.47
LINE-0001834,ORD-000751,PROD-000171,1,403.48,0.2,322.78
LINE-0001835,ORD-000751,PROD-000169,1,355.13,0.2,284.1
LINE-0001837,ORD-000752,PROD-000468,2,82.53,0.05,156.81
LINE-0001839,ORD-000753,PROD-000541,1,107.91,0.05,102.51
LINE-0001840,ORD-000753,PROD-000160,2,148.52,0.0,297.04
LINE-0001841,ORD-000754,PROD-000017,2,144.94,0.15,246.4
LINE-0001842,ORD-000754,PROD-000140,2,24.4,0.2,39.04
LINE-0001843,ORD-000755,PROD-000225,5,46.97,0.05,223.11
LINE-0001844,ORD-000756,PROD-000241,2,246.15,0.0,492.3
LINE-0001845,ORD-000757,PROD-000207,3,351.48,0.2,843.55
LINE-0001846,ORD-000757,PROD-000265,2,137.1,0.25,205.65
LINE-0001847,ORD-000758,PROD-000071,1,27.82,0.15,23.65
LINE-0001848,ORD-000758,PROD-000128,2,321.05,0.0,642.1
LINE-0001849,ORD-000758,PROD-000446,1,194.9,0.25,146.18
LINE-0001850,ORD-000758,PROD-000476,4,20.04,0.2,64.13
LINE-0001851,ORD-000759,PROD-000498,3,45.16,0.15,115.16
LINE-0001852,ORD-000759,PROD-000363,1,56.39,0.05,53.57
LINE-0001853,ORD-000760,PROD-000181,1,279.62,0.1,251.66
LINE-0001854,ORD-000761,PROD-000220,1,88.57,0.0,88.57
LINE-0001855,ORD-000761,PROD-000058,1,21.77,0.05,20.68
LINE-0001856,ORD-000761,PROD-000082,1,26.87,0.1,24.18
LINE-0001857,ORD-000762,PROD-000178,2,209.75,0.1,377.55
LINE-0001858,ORD-000762,PROD-000246,2,89.32,0.0,178.64
LINE-0001859,ORD-000762,PROD-000030,3,66.16,0.0,198.48
LINE-0001860,ORD-000762,PROD-000227,1,19.5,0.0,19.5
LINE-0001861,ORD-000763,PROD-000478,1,155.28,0.0,155.28
LINE-0001862,ORD-000763,PROD-000071,1,27.82,0.25,20.86
LINE-0001863,ORD-000763,PROD-000017,3,144.94,0.0,434.82
LINE-0001864,ORD-000764,PROD-000138,1,428.93,0.0,428.93
LINE-0001865,ORD-000764,PROD-000307,1,206.66,0.15,175.66
LINE-0001866,ORD-000765,PROD-000457,1,158.43,0.2,126.74
LINE-0001867,ORD-000766,PROD-000482,3,29.45,0.25,66.26
LINE-0001868,ORD-000766,PROD-000107,1,1182.28,0.15,1004.94
LINE-0001869,ORD-000766,PROD-000496,2,46.38,0.1,83.48
LINE-0001871,ORD-000767,PROD-000192,2,388.63,0.15,660.67
LINE-0001872,ORD-000767,PROD-000278,1,198.69,0.05,188.76
LINE-0001873,ORD-000767,PROD-000052,1,627.92,0.25,470.94
LINE-0001874,ORD-000768,PROD-000489,1,157.18,0.15,133.6
LINE-0001875,ORD-000768,PROD-000155,1,318.18,0.0,318.18
LINE-0001876,ORD-000769,PROD-000163,2,430.55,0.0,861.1
LINE-0001877,ORD-000769,PROD-000332,1,21.55,0.15,18.32
LINE-0001878,ORD-000770,PROD-000411,1,88.89,0.0,88.89
LINE-0001879,ORD-000770,PROD-000296,1,203.44,0.05,193.27
LINE-0001880,ORD-000770,PROD-000266,2,185.8,0.25,278.7
LINE-0001882,ORD-000771,PROD-000471,2,179.6,0.0,359.2
LINE-0001883,ORD-000771,PROD-000080,1,1094.68,0.0,1094.68
LINE-0001884,ORD-000772,PROD-000088,5,1434.05,0.0,7170.25
LINE-0001885,ORD-000772,PROD-000091,2,1030.99,0.0,2061.98
LINE-0001886,ORD-000773,PROD-000534,1,66.9,0.2,53.52
LINE-0001887,ORD-000773,PROD-000043,1,29.75,0.0,29.75
LINE-0001888,ORD-000773,PROD-000247,1,222.1,0.0,222.1
LINE-0001890,ORD-000774,PROD-000505,1,103.4,0.1,93.06
LINE-0001891,ORD-000775,PROD-000236,3,159.05,0.0,477.15
LINE-0001892,ORD-000776,PROD-000109,2,952.19,0.0,1904.38
LINE-0001893,ORD-000776,PROD-000263,1,225.65,0.15,191.8
LINE-0001894,ORD-000776,PROD-000371,2,86.7,0.0,173.4
LINE-0001895,ORD-000777,PROD-000107,1,1182.28,0.25,886.71
LINE-0001896,ORD-000777,PROD-000180,5,385.62,0.2,1542.48
LINE-0001897,ORD-000777,PROD-000184,1,119.18,0.1,107.26
LINE-0001905,ORD-000780,PROD-000273,2,176.37,0.0,352.74
LINE-0001906,ORD-000780,PROD-000399,2,70.9,0.05,134.71
LINE-0001907,ORD-000780,PROD-000201,3,223.57,0.05,637.17
LINE-0001908,ORD-000781,PROD-000309,1,159.95,0.0,159.95
LINE-0001909,ORD-000781,PROD-000317,1,81.73,0.1,73.56
LINE-0001910,ORD-000781,PROD-000461,2,12.31,0.25,18.46
LINE-0001911,ORD-000782,PROD-000013,1,598.66,0.0,598.66
LINE-0001912,ORD-000782,PROD-000285,3,54.06,0.0,162.18
LINE-0001913,ORD-000782,PROD-000484,1,162.48,0.0,162.48
LINE-0001914,ORD-000783,PROD-000394,1,106.63,0.0,106.63
LINE-0001916,ORD-000783,PROD-000365,1,37.65,0.05,35.77
LINE-0001917,ORD-000784,PROD-000517,1,104.59,0.2,83.67
LINE-0001919,ORD-000784,PROD-000191,1,177.17,0.0,177.17
LINE-0001920,ORD-000784,PROD-000414,3,26.39,0.15,67.29
LINE-0001921,ORD-000785,PROD-000244,1,209.59,0.25,157.19
LINE-0001923,ORD-000785,PROD-000194,1,288.97,0.15,245.62
LINE-0001924,ORD-000785,PROD-000472,4,155.29,0.0,621.16
LINE-0001925,ORD-000786,PROD-000375,1,84.67,0.0,84.67
LINE-0001926,ORD-000786,PROD-000161,4,90.18,0.2,288.58
LINE-0001927,ORD-000787,PROD-000416,3,61.55,0.15,156.95
LINE-0001928,ORD-000788,PROD-000148,1,244.31,0.0,244.31
LINE-0001929,ORD-000789,PROD-000385,3,11.11,0.0,33.33
LINE-0001930,ORD-000790,PROD-000300,2,86.7,0.0,173.4
LINE-0001931,ORD-000790,PROD-000122,1,388.89,0.15,330.56
LINE-0001932,ORD-000791,PROD-000229,1,43.74,0.15,37.18
LINE-0001933,ORD-000791,PROD-000044,3,781.51,0.2,1875.62
LINE-0001934,ORD-000791,PROD-000159,2,107.03,0.05,203.36
LINE-0001936,ORD-000792,PROD-000483,5,141.02,0.2,564.08
LINE-0001937,ORD-000792,PROD-000161,1,90.18,0.0,90.18
LINE-0001938,ORD-000793,PROD-000189,3,451.02,0.2,1082.45
LINE-0001939,ORD-000793,PROD-000044,3,781.51,0.0,2344.53
LINE-0001940,ORD-000793,PROD-000449,1,80.84,0.15,68.71
LINE-0001941,ORD-000794,PROD-000535,1,195.07,0.0,195.07
LINE-0001943,ORD-000794,PROD-000355,3,35.83,0.05,102.12
LINE-0001944,ORD-000795,PROD-000234,1,242.58,0.0,242.58
LINE-0001945,ORD-000796,PROD-000287,2,231.85,0.05,440.52
LINE-0001946,ORD-000797,PROD-000067,1,847.45,0.0,847.45
LINE-0001947,ORD-000797,PROD-000087,1,586.35,0.0,586.35
LINE-0001948,ORD-000798,PROD-000181,2,279.62,0.0,559.24
LINE-0001949,ORD-000799,PROD-000311,1,93.77,0.15,79.7
LINE-0001950,ORD-000799,PROD-000532,3,118.36,0.0,355.08
LINE-0001951,ORD-000799,PROD-000118,1,393.76,0.2,315.01
LINE-0001952,ORD-000800,PROD-000520,4,115.76,0.0,463.04
LINE-0001953,ORD-000800,PROD-000419,1,90.41,0.0,90.41
LINE-0001955,ORD-000800,PROD-000009,2,1086.01,0.1,1954.82
LINE-0001956,ORD-000801,PROD-000406,1,21.87,0.1,19.68
LINE-0001957,ORD-000802,PROD-000139,1,314.59,0.2,251.67
LINE-0001958,ORD-000802,PROD-000001,1,487.03,0.0,487.03
LINE-0001960,ORD-000803,PROD-000546,3,151.81,0.15,387.12
LINE-0001961,ORD-000803,PROD-000500,1,98.51,0.2,78.81
LINE-0001962,ORD-000803,PROD-000256,1,117.44,0.2,93.95
LINE-0001963,ORD-000803,PROD-000329,2,66.11,0.1,119.0
LINE-0001964,ORD-000804,PROD-000326,1,166.49,0.05,158.17
LINE-0001965,ORD-000804,PROD-000124,2,372.72,0.1,670.9
LINE-0001966,ORD-000804,PROD-000453,1,161.91,0.0,161.91
LINE-0001967,ORD-000804,PROD-000135,2,94.18,0.0,188.36
LINE-0001968,ORD-000805,PROD-000454,5,149.0,0.0,745.0
LINE-0001969,ORD-000805,PROD-000152,1,400.27,0.0,400.27
LINE-0001970,ORD-000806,PROD-000192,1,388.63,0.1,349.77
LINE-0001972,ORD-000807,PROD-000299,2,105.58,0.0,211.16
LINE-0001973,ORD-000808,PROD-000228,1,189.57,0.25,142.18
LINE-0001974,ORD-000808,PROD-000118,4,393.76,0.0,1575.04
LINE-0001975,ORD-000808,PROD-000296,2,203.44,0.0,406.88
LINE-0001976,ORD-000809,PROD-000465,1,109.8,0.0,109.8
LINE-0001977,ORD-000809,PROD-000161,2,90.18,0.0,180.36
LINE-0001979,ORD-000809,PROD-000292,3,86.63,0.0,259.89
LINE-0001980,ORD-000810,PROD-000059,1,1314.73,0.05,1248.99
LINE-0001981,ORD-000811,PROD-000440,2,11.44,0.0,22.88
LINE-0001983,ORD-000811,PROD-000022,2,990.09,0.0,1980.18
LINE-0001984,ORD-000811,PROD-000176,3,216.35,0.15,551.69
LINE-0001985,ORD-000812,PROD-000169,1,355.13,0.05,337.37
LINE-0001986,ORD-000812,PROD-000352,3,115.09,0.2,276.22
LINE-0001987,ORD-000813,PROD-000101,2,831.86,0.15,1414.16
LINE-0001988,ORD-000813,PROD-000004,2,815.87,0.0,1631.74
LINE-0001989,ORD-000814,PROD-000188,1,52.43,0.05,49.81
LINE-0001990,ORD-000814,PROD-000284,1,68.94,0.0,68.94
LINE-0001991,ORD-000814,PROD-000256,2,117.44,0.15,199.65
LINE-0001992,ORD-000815,PROD-000435,1,77.92,0.0,77.92
LINE-0001993,ORD-000815,PROD-000179,2,467.75,0.0,935.5
LINE-0001994,ORD-000816,PROD-000415,3,103.9,0.2,249.36
LINE-0001995,ORD-000816,PROD-000450,4,184.87,0.05,702.51
LINE-0001996,ORD-000816,PROD-000171,1,403.48,0.05,383.31
LINE-0001997,ORD-000816,PROD-000477,4,110.62,0.0,442.48
LINE-0001998,ORD-000817,PROD-000522,1,103.2,0.05,98.04
LINE-0002000,ORD-000818,PROD-000425,3,60.53,0.0,181.59
LINE-0002001,ORD-000818,PROD-000087,1,586.35,0.2,469.08
LINE-0002002,ORD-000818,PROD-000526,1,15.1,0.0,15.1
LINE-0002003,ORD-000818,PROD-000352,1,115.09,0.2,92.07
LINE-0002004,ORD-000819,PROD-000110,1,849.31,0.0,849.31
LINE-0002005,ORD-000819,PROD-000259,3,211.52,0.0,634.56
LINE-0002006,ORD-000819,PROD-000452,1,144.03,0.0,144.03
LINE-0002007,ORD-000819,PROD-000320,1,42.79,0.05,40.65
LINE-0002008,ORD-000820,PROD-000526,2,15.1,0.05,28.69
LINE-0002009,ORD-000820,PROD-000164,1,334.26,0.05,317.55
LINE-0002010,ORD-000821,PROD-000104,2,358.27,0.05,680.71
LINE-0002011,ORD-000821,PROD-000529,4,175.09,0.15,595.31
LINE-0002012,ORD-000822,PROD-000481,2,36.01,0.25,54.02
LINE-0002013,ORD-000822,PROD-000066,3,1137.35,0.15,2900.24
LINE-0002014,ORD-000823,PROD-000423,1,42.83,0.25,32.12
LINE-0002015,ORD-000824,PROD-000402,3,25.55,0.15,65.15
LINE-0002016,ORD-000824,PROD-000100,1,581.54,0.0,581.54
LINE-0002017,ORD-000824,PROD-000045,1,910.98,0.0,910.98
LINE-0002018,ORD-000824,PROD-000440,2,11.44,0.0,22.88
LINE-0002022,ORD-000826,PROD-000480,4,140.78,0.0,563.12
LINE-0002026,ORD-000828,PROD-000158,1,250.36,0.2,200.29
LINE-0002027,ORD-000829,PROD-000385,1,11.11,0.15,9.44
LINE-0002028,ORD-000829,PROD-000416,2,61.55,0.0,123.1
LINE-0002029,ORD-000829,PROD-000401,5,78.53,0.0,392.65
LINE-0002030,ORD-000829,PROD-000178,2,209.75,0.15,356.58
LINE-0002031,ORD-000830,PROD-000214,1,488.65,0.15,415.35
LINE-0002032,ORD-000830,PROD-000323,1,181.54,0.15,154.31
LINE-0002035,ORD-000831,PROD-000010,1,127.42,0.0,127.42
LINE-0002036,ORD-000831,PROD-000463,1,163.07,0.25,122.3
LINE-0002037,ORD-000831,PROD-000313,1,144.33,0.1,129.9
LINE-0002039,ORD-000832,PROD-000429,1,49.57,0.1,44.61
LINE-0002040,ORD-000832,PROD-000441,2,75.12,0.0,150.24
LINE-0002041,ORD-000833,PROD-000413,1,60.66,0.25,45.5
LINE-0002042,ORD-000833,PROD-000505,2,103.4,0.1,186.12
LINE-0002043,ORD-000833,PROD-000023,1,739.06,0.25,554.29
LINE-0002044,ORD-000833,PROD-000004,3,815.87,0.1,2202.85
LINE-0002045,ORD-000834,PROD-000299,1,105.58,0.0,105.58
LINE-0002046,ORD-000834,PROD-000423,1,42.83,0.05,40.69
LINE-0002047,ORD-000834,PROD-000290,1,233.92,0.1,210.53
LINE-0002048,ORD-000835,PROD-000428,1,112.47,0.25,84.35
LINE-0002049,ORD-000836,PROD-000303,1,46.63,0.15,39.64
LINE-0002050,ORD-000836,PROD-000478,3,155.28,0.05,442.55
LINE-0002055,ORD-000838,PROD-000536,2,19.02,0.0,38.04
LINE-0002056,ORD-000838,PROD-000411,1,88.89,0.15,75.56
LINE-0002057,ORD-000839,PROD-000124,2,372.72,0.0,745.44
LINE-0002058,ORD-000839,PROD-000033,1,761.65,0.2,609.32
LINE-0002059,ORD-000840,PROD-000478,2,155.28,0.2,248.45
LINE-0002060,ORD-000840,PROD-000041,1,1349.37,0.2,1079.5
LINE-0002061,ORD-000841,PROD-000064,1,177.73,0.1,159.96
LINE-0002062,ORD-000841,PROD-000019,1,1013.04,0.1,911.74
LINE-0002063,ORD-000841,PROD-000188,2,52.43,0.15,89.13
LINE-0002064,ORD-000842,PROD-000232,1,156.11,0.0,156.11
LINE-0002065,ORD-000843,PROD-000043,2,29.75,0.25,44.62
LINE-0002066,ORD-000843,PROD-000345,2,118.22,0.1,212.8
LINE-0002068,ORD-000844,PROD-000275,1,184.54,0.15,156.86
LINE-0002069,ORD-000845,PROD-000248,1,41.84,0.15,35.56
LINE-0002070,ORD-000845,PROD-000015,1,841.49,0.0,841.49
LINE-0002071,ORD-000845,PROD-000156,2,251.59,0.0,503.18
LINE-0002072,ORD-000845,PROD-000465,4,109.8,0.0,439.2
LINE-0002073,ORD-000846,PROD-000048,1,896.66,0.2,717.33
LINE-0002074,ORD-000846,PROD-000361,3,81.85,0.2,196.44
LINE-0002075,ORD-000847,PROD-000372,1,113.32,0.05,107.65
LINE-0002077,ORD-000849,PROD-000102,1,292.18,0.25,219.14
LINE-0002078,ORD-000849,PROD-000274,2,143.12,0.1,257.62
LINE-0002079,ORD-000849,PROD-000201,1,223.57,0.2,178.86
LINE-0002080,ORD-000850,PROD-000054,1,121.88,0.0,121.88
LINE-0002081,ORD-000850,PROD-000523,2,116.82,0.25,175.23
LINE-0002082,ORD-000850,PROD-000500,1,98.51,0.0,98.51
LINE-0002083,ORD-000850,PROD-000020,1,833.49,0.2,666.79
LINE-0002084,ORD-000851,PROD-000032,1,239.97,0.0,239.97
LINE-0002085,ORD-000852,PROD-000445,1,96.62,0.0,96.62
LINE-0002086,ORD-000852,PROD-000389,1,99.07,0.0,99.07
LINE-0002087,ORD-000853,PROD-000285,1,54.06,0.1,48.65
LINE-0002088,ORD-000853,PROD-000310,2,61.95,0.1,111.51
LINE-0002089,ORD-000854,PROD-000045,1,910.98,0.25,683.24
LINE-0002090,ORD-000854,PROD-000410,2,111.99,0.1,201.58
LINE-0002091,ORD-000855,PROD-000440,1,11.44,0.0,11.44
LINE-0002092,ORD-000855,PROD-000418,1,110.42,0.1,99.38
LINE-0002093,ORD-000855,PROD-000391,1,46.23,0.0,46.23
LINE-0002098,ORD-000857,PROD-000443,3,35.06,0.0,105.18
LINE-0002099,ORD-000857,PROD-000187,1,408.36,0.0,408.36
LINE-0002100,ORD-000857,PROD-000193,2,321.6,0.0,643.2
LINE-0002101,ORD-000858,PROD-000247,2,222.1,0.25,333.15
LINE-0002102,ORD-000858,PROD-000225,3,46.97,0.0,140.91
LINE-0002104,ORD-000859,PROD-000322,1,19.91,0.1,17.92
LINE-0002105,ORD-000859,PROD-000500,1,98.51,0.15,83.73
LINE-0002106,ORD-000859,PROD-000406,1,21.87,0.15,18.59
LINE-0002107,ORD-000859,PROD-000318,1,220.88,0.05,209.84
LINE-0002112,ORD-000861,PROD-000143,1,402.73,0.1,362.46
LINE-0002113,ORD-000862,PROD-000364,1,17.2,0.0,17.2
LINE-0002114,ORD-000862,PROD-000229,2,43.74,0.0,87.48
LINE-0002115,ORD-000862,PROD-000107,1,1182.28,0.0,1182.28
LINE-0002117,ORD-000863,PROD-000133,5,386.44,0.0,1932.2
LINE-0002118,ORD-000864,PROD-000492,2,49.02,0.05,93.14
LINE-0002119,ORD-000865,PROD-000483,2,141.02,0.0,282.04
LINE-0002120,ORD-000865,PROD-000515,1,39.01,0.2,31.21
LINE-0002121,ORD-000866,PROD-000258,1,25.58,0.15,21.74
LINE-0002122,ORD-000866,PROD-000362,1,29.44,0.15,25.02
LINE-0002123,ORD-000866,PROD-000336,2,14.85,0.0,29.7
LINE-0002124,ORD-000867,PROD-000320,1,42.79,0.15,36.37
LINE-0002125,ORD-000867,PROD-000178,3,209.75,0.0,629.25
LINE-0002126,ORD-000868,PROD-000106,1,643.84,0.15,547.26
LINE-0002127,ORD-000868,PROD-000423,1,42.83,0.25,32.12
LINE-0002128,ORD-000868,PROD-000121,1,64.95,0.15,55.21
LINE-0002129,ORD-000869,PROD-000468,5,82.53,0.0,412.65
LINE-0002130,ORD-000870,PROD-000352,1,115.09,0.0,115.09
LINE-0002131,ORD-000871,PROD-000379,1,57.61,0.1,51.85
LINE-0002132,ORD-000872,PROD-000271,1,122.91,0.25,92.18
LINE-0002133,ORD-000873,PROD-000322,2,19.91,0.15,33.85
LINE-0002134,ORD-000873,PROD-000283,5,87.19,0.05,414.15
LINE-0002135,ORD-000873,PROD-000491,1,18.21,0.15,15.48
LINE-0002140,ORD-000875,PROD-000315,1,165.68,0.1,149.11
LINE-0002141,ORD-000875,PROD-000479,2,70.07,0.1,126.13
LINE-0002142,ORD-000875,PROD-000209,1,140.44,0.05,133.42
LINE-0002143,ORD-000876,PROD-000349,1,42.44,0.05,40.32
LINE-0002144,ORD-000877,PROD-000531,3,60.65,0.0,181.95
LINE-0002145,ORD-000877,PROD-000032,5,239.97,0.05,1139.86
LINE-0002146,ORD-000877,PROD-000233,1,125.03,0.2,100.02
LINE-0002147,ORD-000877,PROD-000204,2,495.22,0.0,990.44
LINE-0002148,ORD-000878,PROD-000210,2,454.42,0.05,863.4
LINE-0002149,ORD-000879,PROD-000445,1,96.62,0.25,72.46
LINE-0002150,ORD-000879,PROD-000039,3,172.76,0.0,518.28
LINE-0002151,ORD-000880,PROD-000369,1,16.81,0.0,16.81
LINE-0002152,ORD-000881,PROD-000495,2,22.97,0.2,36.75
LINE-0002153,ORD-000881,PROD-000206,1,41.44,0.0,41.44
LINE-0002154,ORD-000881,PROD-000010,1,127.42,0.15,108.31
LINE-0002155,ORD-000881,PROD-000300,1,86.7,0.0,86.7
LINE-0002159,ORD-000883,PROD-000343,1,110.01,0.25,82.51
LINE-0002160,ORD-000883,PROD-000237,1,196.84,0.0,196.84
LINE-0002161,ORD-000884,PROD-000533,1,138.26,0.0,138.26
LINE-0002162,ORD-000885,PROD-000443,1,35.06,0.1,31.55
LINE-0002163,ORD-000885,PROD-000498,1,45.16,0.1,40.64
LINE-0002164,ORD-000885,PROD-000197,3,55.02,0.2,132.05
LINE-0002165,ORD-000886,PROD-000092,2,378.23,0.0,756.46
LINE-0002166,ORD-000886,PROD-000499,1,90.57,0.2,72.46
LINE-0002167,ORD-000886,PROD-000461,1,12.31,0.0,12.31
LINE-0002168,ORD-000886,PROD-000395,2,81.33,0.1,146.39
LINE-0002169,ORD-000887,PROD-000219,1,139.96,0.0,139.96
LINE-0002170,ORD-000887,PROD-000413,1,60.66,0.1,54.59
LINE-0002171,ORD-000888,PROD-000448,1,45.04,0.0,45.04
LINE-0002172,ORD-000888,PROD-000275,1,184.54,0.0,184.54
LINE-0002173,ORD-000888,PROD-000357,1,101.31,0.0,101.31
LINE-0002174,ORD-000888,PROD-000054,2,121.88,0.0,243.76
LINE-0002175,ORD-000889,PROD-000500,1,98.51,0.05,93.58
LINE-0002176,ORD-000889,PROD-000239,2,179.72,0.15,305.52
LINE-0002177,ORD-000889,PROD-000018,1,292.3,0.0,292.3
LINE-0002178,ORD-000890,PROD-000090,3,725.29,0.2,1740.7
LINE-0002179,ORD-000891,PROD-000302,1,175.06,0.2,140.05
LINE-0002180,ORD-000891,PROD-000178,1,209.75,0.1,188.78
LINE-0002181,ORD-000891,PROD-000309,1,159.95,0.1,143.95
LINE-0002182,ORD-000892,PROD-000387,1,76.84,0.15,65.31
LINE-0002183,ORD-000892,PROD-000456,1,72.0,0.15,61.2
LINE-0002184,ORD-000892,PROD-000178,2,209.75,0.0,419.5
LINE-0002185,ORD-000892,PROD-000511,1,124.59,0.0,124.59
LINE-0002186,ORD-000893,PROD-000188,1,52.43,0.0,52.43
LINE-0002187,ORD-000894,PROD-000459,1,103.18,0.25,77.39
LINE-0002189,ORD-000896,PROD-000471,3,179.6,0.25,404.1
LINE-0002190,ORD-000896,PROD-000085,2,735.76,0.0,1471.52
LINE-0002191,ORD-000897,PROD-000550,2,116.36,0.15,197.81
LINE-0002192,ORD-000897,PROD-000314,2,154.58,0.0,309.16
LINE-0002193,ORD-000897,PROD-000275,2,184.54,0.1,332.17
LINE-0002194,ORD-000898,PROD-000443,1,35.06,0.0,35.06
LINE-0002195,ORD-000898,PROD-000517,2,104.59,0.2,167.34
LINE-0002196,ORD-000899,PROD-000086,2,1346.85,0.0,2693.7
LINE-0002197,ORD-000900,PROD-000031,1,836.35,0.15,710.9
LINE-0002198,ORD-000900,PROD-000219,2,139.96,0.2,223.94
LINE-0002199,ORD-000901,PROD-000085,1,735.76,0.05,698.97
LINE-0002200,ORD-000902,PROD-000083,1,764.68,0.0,764.68
LINE-0002201,ORD-000902,PROD-000289,1,21.18,0.0,21.18
LINE-0002202,ORD-000902,PROD-000352,2,115.09,0.0,230.18
LINE-0002203,ORD-000902,PROD-000012,3,997.86,0.25,2245.18
LINE-0002204,ORD-000903,PROD-000049,1,102.74,0.2,82.19
LINE-0002205,ORD-000903,PROD-000387,1,76.84,0.2,61.47
LINE-0002206,ORD-000903,PROD-000331,1,49.72,0.05,47.23
LINE-0002207,ORD-000903,PROD-000155,1,318.18,0.05,302.27
LINE-0002211,ORD-000905,PROD-000204,1,495.22,0.0,495.22
LINE-0002212,ORD-000905,PROD-000132,5,274.51,0.0,1372.55
LINE-0002213,ORD-000905,PROD-000412,1,12.55,0.0,12.55
LINE-0002214,ORD-000906,PROD-000083,2,764.68,0.05,1452.89
LINE-0002215,ORD-000906,PROD-000011,1,917.71,0.0,917.71
LINE-0002217,ORD-000907,PROD-000140,2,24.4,0.05,46.36
LINE-0002218,ORD-000907,PROD-000330,1,186.08,0.2,148.86
LINE-0002219,ORD-000907,PROD-000365,2,37.65,0.0,75.3
LINE-0002220,ORD-000908,PROD-000343,1,110.01,0.0,110.01
LINE-0002221,ORD-000909,PROD-000044,2,781.51,0.1,1406.72
LINE-0002222,ORD-000910,PROD-000064,2,177.73,0.05,337.69
LINE-0002223,ORD-000910,PROD-000141,2,151.82,0.25,227.73
LINE-0002224,ORD-000910,PROD-000314,1,154.58,0.05,146.85
LINE-0002225,ORD-000911,PROD-000073,2,1092.24,0.2,1747.58
LINE-0002226,ORD-000911,PROD-000359,5,11.62,0.2,46.48
LINE-0002227,ORD-000911,PROD-000517,1,104.59,0.0,104.59
