line_key,order_key,product_key,quantity,unit_price,discount_pct
LINE-0001740,ORD-000713,PROD-000324,1,53.68,0.1
LINE-0001741,ORD-000713,PROD-000453,1,161.91,0.25
LINE-0001742,ORD-000713,PROD-000517,-5,104.59,0.25
LINE-0001743,ORD-000714,PROD-000094,2,1434.54,0.2
LINE-0001744,ORD-000714,PROD-000437,1,39.62,0.15
LINE-0001745,ORD-000714,PROD-000211,1,-46.63,0.2
LINE-0001746,ORD-000715,PROD-000270,1,67.77,0.15
LINE-0001747,ORD-000716,PROD-000024,1,858.95,0.2
LINE-0001748,ORD-000717,PROD-000369,2,16.81,0.05
LINE-0001749,ORD-000717,PROD-000330,0,186.08,0.25
LINE-0001750,ORD-000718,PROD-000039,1,172.76,0.1
LINE-0001751,ORD-000718,PROD-000403,4,83.38,0.2
LINE-0001752,ORD-000719,PROD-000484,1,162.48,0.0
LINE-0001753,ORD-000719,PROD-000459,2,103.18,0.0
LINE-0001754,ORD-000720,PROD-000143,1,402.73,0.15
LINE-0001755,ORD-000720,PROD-000397,1,113.12,0.05
LINE-0001756,ORD-000720,PROD-000234,1,242.58,0.0
LINE-0001757,ORD-000721,PROD-000486,2,109.38,0.15
LINE-0001758,ORD-000721,PROD-000009,3,1086.01,0.15
LINE-0001759,ORD-000721,PROD-000188,1,52.43,0.0
LINE-0001760,ORD-000722,PROD-000550,1,116.36,0.25
LINE-0001761,ORD-000722,PROD-000168,1,107.92,0.2
LINE-0001762,ORD-000723,PROD-000444,2,80.65,0.05
LINE-0001763,ORD-000723,PROD-000314,2,154.58,0.0
LINE-0001764,ORD-000724,PROD-000304,2,178.65,0.2
LINE-0001765,ORD-000724,PROD-000546,4,151.81,0.15
LINE-0001766,ORD-000724,PROD-000351,1,41.05,0.1
LINE-0001767,ORD-000725,PROD-000453,2,161.91,0.1
LINE-0001768,ORD-000725,PROD-000259,2,211.52,0.1
LINE-0001769,ORD-000725,PROD-000313,1,144.33,0.05
LINE-0001770,ORD-000725,PROD-000346,4,119.28,0.1
LINE-0001771,ORD-000726,PROD-000076,1,1180.25,0.2
LINE-0001772,ORD-000726,PROD-000320,2,42.79,0.05
LINE-0001773,ORD-000726,PROD-000127,2,485.22,0.05
LINE-0001774,ORD-000727,PROD-000290,4,233.92,0.05
LINE-0001775,ORD-000727,PROD-000470,1,59.9,0.1
LINE-0001776,ORD-000727,PROD-000299,1,105.58,0.2
LINE-0001777,ORD-000728,PROD-000018,3,292.3,0.0
LINE-0001778,ORD-000728,PROD-000547,2,167.73,0.05
LINE-0001779,ORD-000728,PROD-000179,1,467.75,0.0
LINE-0001780,ORD-000729,PROD-000521,2,35.54,0.25
LINE-0001781,ORD-000729,PROD-000438,1,114.67,0.05
LINE-0001782,ORD-000729,PROD-000134,2,196.21,0.1
LINE-0001783,ORD-000730,PROD-000261,3,178.71,0.0
LINE-0001784,ORD-000731,PROD-000009,1,1086.01,0.25
LINE-0001785,ORD-000732,PROD-000064,1,177.73,0.0
LINE-0001786,ORD-000732,PROD-000181,4,279.62,0.25
LINE-0001787,ORD-000733,PROD-000499,2,90.57,0.15
LINE-0001788,ORD-000734,PROD-000540,3,136.05,0.1
LINE-0001789,ORD-000734,PROD-000364,1,17.2,0.2
LINE-0001790,ORD-000734,PROD-000202,5,215.58,0.15
LINE-0001791,ORD-000735,PROD-000492,1,49.02,0.0
LINE-0001792,ORD-000735,PROD-000138,-5,428.93,0.05
LINE-0001793,ORD-000735,PROD-000131,1,162.22,0.0
LINE-0001794,ORD-000736,PROD-000317,2,81.73,0.1
LINE-0001795,ORD-000737,PROD-000319,4,247.68,0.05
LINE-0001796,ORD-000737,PROD-000398,2,64.48,0.0
LINE-0001797,ORD-000737,PROD-000067,2,847.45,0.0
LINE-0001798,ORD-000737,PROD-000155,1,318.18,0.0
LINE-0001799,ORD-000738,PROD-000112,1,330.17,0.05
LINE-0001800,ORD-000738,PROD-000142,1,0.0,0.25
LINE-0001801,ORD-000738,PROD-000120,1,471.1,0.15
LINE-0001802,ORD-000739,PROD-000372,1,113.32,0.15
LINE-0001803,ORD-000739,PROD-000550,3,116.36,0.15
LINE-0001804,ORD-000739,PROD-000409,2,17.15,0.25
LINE-0001805,ORD-000739,PROD-000199,2,111.07,0.0
LINE-0001806,ORD-000740,PROD-000082,1,26.87,0.15
LINE-0001807,ORD-000740,PROD-000229,1,43.74,0.1
LINE-0001808,ORD-000740,PROD-000072,1,150.44,0.05
LINE-0001809,ORD-000740,PROD-000274,1,143.12,0.1
LINE-0001810,ORD-000741,PROD-000414,1,26.39,0.0
LINE-0001811,ORD-000741,PROD-000405,1,14.81,0.0
LINE-0001812,ORD-000741,PROD-000232,1,156.11,2.0
LINE-0001813,ORD-000742,PROD-000050,2,1454.47,0.0
LINE-0001814,ORD-000742,PROD-000214,1,488.65,0.05
LINE-0001815,ORD-000742,PROD-000311,1,93.77,0.2
LINE-0001816,ORD-000743,PROD-000141,1,151.82,0.05
LINE-0001817,ORD-000743,PROD-000035,1,680.4,0.05
LINE-0001818,ORD-000744,PROD-000477,1,110.62,0.1
LINE-0001819,ORD-000744,PROD-000307,1,206.66,0.2
LINE-0001820,ORD-000744,PROD-000192,2,388.63,0.05
LINE-0001821,ORD-000745,PROD-000020,1,833.49,0.1
LINE-0001822,ORD-000746,PROD-000470,4,59.9,0.2
LINE-0001823,ORD-000746,PROD-000433,1,39.75,0.0
LINE-0001824,ORD-000747,PROD-000329,1,66.11,0.0
LINE-0001825,ORD-000748,PROD-000398,1,64.48,0.0
LINE-0001826,ORD-000748,PROD-000052,1,627.92,0.25
LINE-0001827,ORD-000748,PROD-000160,1,148.52,0.25
LINE-0001828,ORD-000749,PROD-000067,3,847.45,0.05
LINE-0001829,ORD-000749,PROD-000485,1,101.1,0.0
LINE-0001830,ORD-000749,PROD-000276,2,210.53,0.1
LINE-0001831,ORD-000750,PROD-000334,1,67.08,0.0
LINE-0001832,ORD-000750,PROD-000060,1,1157.62,2.0
LINE-0001833,ORD-000751,PROD-000049,1,102.74,0.1
LINE-0001834,ORD-000751,PROD-000171,1,403.48,0.2
LINE-0001835,ORD-000751,PROD-000169,1,355.13,0.2
LINE-0001836,ORD-000752,PROD-000190,0,33.12,0.0
LINE-0001837,ORD-000752,PROD-000468,2,82.53,0.05
LINE-0001838,ORD-000752,PROD-000352,5,115.09,9.99
LINE-0001839,ORD-000753,PROD-000541,1,107.91,0.05
LINE-0001840,ORD-000753,PROD-000160,2,148.52,0.0
LINE-0001841,ORD-000754,PROD-000017,2,144.94,0.15
LINE-0001842,ORD-000754,PROD-000140,2,24.4,0.2
LINE-0001843,ORD-000755,PROD-000225,5,46.97,0.05
LINE-0001844,ORD-000756,PROD-000241,2,246.15,0.0
LINE-0001845,ORD-000757,PROD-000207,3,351.48,0.2
LINE-0001846,ORD-000757,PROD-000265,2,137.1,0.25
LINE-0001847,ORD-000758,PROD-000071,1,27.82,0.15
LINE-0001848,ORD-000758,PROD-000128,2,321.05,0.0
LINE-0001849,ORD-000758,PROD-000446,1,194.9,0.25
LINE-0001850,ORD-000758,PROD-000476,4,20.04,0.2
LINE-0001851,ORD-000759,PROD-000498,3,45.16,0.15
LINE-0001852,ORD-000759,PROD-000363,1,56.39,0.05
LINE-0001853,ORD-000760,PROD-000181,1,279.62,0.1
LINE-0001854,ORD-000761,PROD-000220,1,88.57,0.0
LINE-0001855,ORD-000761,PROD-000058,1,21.77,0.05
LINE-0001856,ORD-000761,PROD-000082,1,26.87,0.1
LINE-0001857,ORD-000762,PROD-000178,2,209.75,0.1
LINE-0001858,ORD-000762,PROD-000246,2,89.32,0.0
LINE-0001859,ORD-000762,PROD-000030,3,66.16,0.0
LINE-0001860,ORD-000762,PROD-000227,1,19.5,0.0
LINE-0001861,ORD-000763,PROD-000478,1,155.28,0.0
LINE-0001862,ORD-000763,PROD-000071,1,27.82,0.25
LINE-0001863,ORD-000763,PROD-000017,3,144.94,0.0
LINE-0001864,ORD-000764,PROD-000138,1,428.93,0.0
LINE-0001865,ORD-000764,PROD-000307,1,206.66,0.15
LINE-0001866,ORD-000765,PROD-000457,1,158.43,0.2
LINE-0001867,ORD-000766,PROD-000482,3,29.45,0.25
LINE-0001868,ORD-000766,PROD-000107,1,1182.28,0.15
LINE-0001869,ORD-000766,PROD-000496,2,46.38,0.1
LINE-0001870,ORD-000767,PROD-000111,2,73.79,9.99
LINE-0001871,ORD-000767,PROD-000192,2,388.63,0.15
LINE-0001872,ORD-000767,PROD-000278,1,198.69,0.05
LINE-0001873,ORD-000767,PROD-000052,1,627.92,0.25
LINE-0001874,ORD-000768,PROD-000489,1,157.18,0.15
LINE-0001875,ORD-000768,PROD-000155,1,318.18,0.0
LINE-0001876,ORD-000769,PROD-000163,2,430.55,0.0
LINE-0001877,ORD-000769,PROD-000332,1,21.55,0.15
LINE-0001878,ORD-000770,PROD-000411,1,88.89,0.0
LINE-0001879,ORD-000770,PROD-000296,1,203.44,0.05
LINE-0001880,ORD-000770,PROD-000266,2,185.8,0.25
LINE-0001881,ORD-000770,PROD-000528,1,0.0,0.05
LINE-0001882,ORD-000771,PROD-000471,2,179.6,0.0
LINE-0001883,ORD-000771,PROD-000080,1,1094.68,0.0
LINE-0001884,ORD-000772,PROD-000088,5,1434.05,0.0
LINE-0001885,ORD-000772,PROD-000091,2,1030.99,0.0
LINE-0001886,ORD-000773,PROD-000534,1,66.9,0.2
LINE-0001887,ORD-000773,PROD-000043,1,29.75,0.0
LINE-0001888,ORD-000773,PROD-000247,1,222.1,0.0
LINE-0001889,ORD-000773,PROD-000362,1,29.44,1.5
LINE-0001890,ORD-000774,PROD-000505,1,103.4,0.1
LINE-0001891,ORD-000775,PROD-000236,3,159.05,0.0
LINE-0001892,ORD-000776,PROD-000109,2,952.19,0.0
LINE-0001893,ORD-000776,PROD-000263,1,225.65,0.15
LINE-0001894,ORD-000776,PROD-000371,2,86.7,0.0
LINE-0001895,ORD-000777,PROD-000107,1,1182.28,0.25
LINE-0001896,ORD-000777,PROD-000180,5,385.62,0.2
LINE-0001897,ORD-000777,PROD-000184,1,119.18,0.1
LINE-0001898,ORD-000777,PROD-000148,-1,244.31,0.05
LINE-0001899,ORD-000778,PROD-000474,2,32.71,0.0
LINE-0001900,ORD-000778,PROD-000191,1,177.17,0.0
LINE-0001901,ORD-000779,PROD-000304,1,178.65,0.0
LINE-0001902,ORD-000779,PROD-000157,1,108.58,0.2
LINE-0001903,ORD-000779,PROD-000150,3,248.39,0.0
LINE-0001904,ORD-000780,PROD-000336,-2,14.85,0.05
LINE-0001905,ORD-000780,PROD-000273,2,176.37,0.0
LINE-0001906,ORD-000780,PROD-000399,2,70.9,0.05
LINE-0001907,ORD-000780,PROD-000201,3,223.57,0.05
LINE-0001908,ORD-000781,PROD-000309,1,159.95,0.0
LINE-0001909,ORD-000781,PROD-000317,1,81.73,0.1
LINE-0001910,ORD-000781,PROD-000461,2,12.31,0.25
LINE-0001911,ORD-000782,PROD-000013,1,598.66,0.0
LINE-0001912,ORD-000782,PROD-000285,3,54.06,0.0
LINE-0001913,ORD-000782,PROD-000484,1,162.48,0.0
LINE-0001914,ORD-000783,PROD-000394,1,106.63,0.0
LINE-0001915,ORD-000783,PROD-000528,3,0.0,0.15
LINE-0001916,ORD-000783,PROD-000365,1,37.65,0.05
LINE-0001917,ORD-000784,PROD-000517,1,104.59,0.2
LINE-0001918,ORD-000784,PROD-000270,-2,67.77,0.05
LINE-0001919,ORD-000784,PROD-000191,1,177.17,0.0
LINE-0001920,ORD-000784,PROD-000414,3,26.39,0.15
LINE-0001921,ORD-000785,PROD-000244,1,209.59,0.25
LINE-0001922,ORD-000785,PROD-990381,1,156.35,0.25
LINE-0001923,ORD-000785,PROD-000194,1,288.97,0.15
LINE-0001924,ORD-000785,PROD-000472,4,155.29,0.0
LINE-0001925,ORD-000786,PROD-000375,1,84.67,0.0
LINE-0001926,ORD-000786,PROD-000161,4,90.18,0.2
LINE-0001927,ORD-000787,PROD-000416,3,61.55,0.15
LINE-0001928,ORD-000788,PROD-000148,1,244.31,0.0
LINE-0001929,ORD-000789,PROD-000385,3,11.11,0.0
LINE-0001930,ORD-000790,PROD-000300,2,86.7,0.0
LINE-0001931,ORD-000790,PROD-000122,1,388.89,0.15
LINE-0001932,ORD-000791,PROD-000229,1,43.74,0.15
LINE-0001933,ORD-000791,PROD-000044,3,781.51,0.2
LINE-0001934,ORD-000791,PROD-000159,2,107.03,0.05
LINE-0001935,ORD-000791,PROD-990778,2,67.42,0.2
LINE-0001936,ORD-000792,PROD-000483,5,141.02,0.2
LINE-0001937,ORD-000792,PROD-000161,1,90.18,0.0
LINE-0001938,ORD-000793,PROD-000189,3,451.02,0.2
LINE-0001939,ORD-000793,PROD-000044,3,781.51,0.0
LINE-0001940,ORD-000793,PROD-000449,1,80.84,0.15
LINE-0001941,ORD-000794,PROD-000535,1,195.07,0.0
LINE-0001942,ORD-000794,PROD-000028,1,87.66,0.05
LINE-0001943,ORD-000794,PROD-000355,3,35.83,0.05
LINE-0001944,ORD-000795,PROD-000234,1,242.58,0.0
LINE-0001945,ORD-000796,PROD-000287,2,231.85,0.05
LINE-0001946,ORD-000797,PROD-000067,1,847.45,0.0
LINE-0001947,ORD-000797,PROD-000087,1,586.35,0.0
LINE-0001948,ORD-000798,PROD-000181,2,279.62,0.0
LINE-0001949,ORD-000799,PROD-000311,1,93.77,0.15
LINE-0001950,ORD-000799,PROD-000532,3,118.36,0.0
LINE-0001951,ORD-000799,PROD-000118,1,393.76,0.2
LINE-0001952,ORD-000800,PROD-000520,4,115.76,0.0
LINE-0001953,ORD-000800,PROD-000419,1,90.41,0.0
LINE-0001954,ORD-000800,PROD-000313,5,144.33,9.99
LINE-0001955,ORD-000800,PROD-000009,2,1086.01,0.1
LINE-0001956,ORD-000801,PROD-000406,1,21.87,0.1
LINE-0001957,ORD-000802,PROD-000139,1,314.59,0.2
LINE-0001958,ORD-000802,PROD-000001,1,487.03,0.0
LINE-0001959,ORD-000802,PROD-000044,2,781.51,1.5
LINE-0001960,ORD-000803,PROD-000546,3,151.81,0.15
LINE-0001961,ORD-000803,PROD-000500,1,98.51,0.2
LINE-0001962,ORD-000803,PROD-000256,1,117.44,0.2
LINE-0001963,ORD-000803,PROD-000329,2,66.11,0.1
LINE-0001964,ORD-000804,PROD-000326,1,166.49,0.05
LINE-0001965,ORD-000804,PROD-000124,2,372.72,0.1
LINE-0001966,ORD-000804,PROD-000453,1,161.91,0.0
LINE-0001967,ORD-000804,PROD-000135,2,94.18,0.0
LINE-0001968,ORD-000805,PROD-000454,5,149.0,0.0
LINE-0001969,ORD-000805,PROD-000152,1,400.27,0.0
LINE-0001970,ORD-000806,PROD-000192,1,388.63,0.1
LINE-0001971,ORD-000806,PROD-000018,-2,292.3,0.0
LINE-0001972,ORD-000807,PROD-000299,2,105.58,0.0
LINE-0001973,ORD-000808,PROD-000228,1,189.57,0.25
LINE-0001974,ORD-000808,PROD-000118,4,393.76,0.0
LINE-0001975,ORD-000808,PROD-000296,2,203.44,0.0
LINE-0001976,ORD-000809,PROD-000465,1,109.8,0.0
LINE-0001977,ORD-000809,PROD-000161,2,90.18,0.0
LINE-0001978,ORD-000809,PROD-000424,-2,60.47,0.05
LINE-0001979,ORD-000809,PROD-000292,3,86.63,0.0
LINE-0001980,ORD-000810,PROD-000059,1,1314.73,0.05
LINE-0001981,ORD-000811,PROD-000440,2,11.44,0.0
LINE-0001982,ORD-000811,PROD-000427,4,-17.55,0.0
LINE-0001983,ORD-000811,PROD-000022,2,990.09,0.0
LINE-0001984,ORD-000811,PROD-000176,3,216.35,0.15
LINE-0001985,ORD-000812,PROD-000169,1,355.13,0.05
LINE-0001986,ORD-000812,PROD-000352,3,115.09,0.2
LINE-0001987,ORD-000813,PROD-000101,2,831.86,0.15
LINE-0001988,ORD-000813,PROD-000004,2,815.87,0.0
LINE-0001989,ORD-000814,PROD-000188,1,52.43,0.05
LINE-0001990,ORD-000814,PROD-000284,1,68.94,0.0
LINE-0001991,ORD-000814,PROD-000256,2,117.44,0.15
LINE-0001992,ORD-000815,PROD-000435,1,77.92,0.0
LINE-0001993,ORD-000815,PROD-000179,2,467.75,0.0
LINE-0001994,ORD-000816,PROD-000415,3,103.9,0.2
LINE-0001995,ORD-000816,PROD-000450,4,184.87,0.05
LINE-0001996,ORD-000816,PROD-000171,1,403.48,0.05
LINE-0001997,ORD-000816,PROD-000477,4,110.62,0.0
LINE-0001998,ORD-000817,PROD-000522,1,103.2,0.05
LINE-0001999,ORD-000817,PROD-990777,1,25.55,0.05
LINE-0002000,ORD-000818,PROD-000425,3,60.53,0.0
LINE-0002001,ORD-000818,PROD-000087,1,586.35,0.2
LINE-0002002,ORD-000818,PROD-000526,1,15.1,0.0
LINE-0002003,ORD-000818,PROD-000352,1,115.09,0.2
LINE-0002004,ORD-000819,PROD-000110,1,849.31,0.0
LINE-0002005,ORD-000819,PROD-000259,3,211.52,0.0
LINE-0002006,ORD-000819,PROD-000452,1,144.03,0.0
LINE-0002007,ORD-000819,PROD-000320,1,42.79,0.05
LINE-0002008,ORD-000820,PROD-000526,2,15.1,0.05
LINE-0002009,ORD-000820,PROD-000164,1,334.26,0.05
LINE-0002010,ORD-000821,PROD-000104,2,358.27,0.05
LINE-0002011,ORD-000821,PROD-000529,4,175.09,0.15
LINE-0002012,ORD-000822,PROD-000481,2,36.01,0.25
LINE-0002013,ORD-000822,PROD-000066,3,1137.35,0.15
LINE-0002014,ORD-000823,PROD-000423,1,42.83,0.25
LINE-0002015,ORD-000824,PROD-000402,3,25.55,0.15
LINE-0002016,ORD-000824,PROD-000100,1,581.54,0.0
LINE-0002017,ORD-000824,PROD-000045,1,910.98,0.0
LINE-0002018,ORD-000824,PROD-000440,2,11.44,0.0
LINE-0002019,ORD-000825,PROD-000259,1,211.52,0.25
LINE-0002020,ORD-000825,PROD-000078,3,1173.91,0.25
LINE-0002021,ORD-000825,PROD-000133,2,386.44,0.2
LINE-0002022,ORD-000826,PROD-000480,4,140.78,0.0
LINE-0002023,ORD-000827,PROD-990623,1,39.62,0.15
LINE-0002024,ORD-000827,PROD-000258,1,25.58,0.25
LINE-0002025,ORD-000827,PROD-000314,2,154.58,0.0
LINE-0002026,ORD-000828,PROD-000158,1,250.36,0.2
LINE-0002027,ORD-000829,PROD-000385,1,11.11,0.15
LINE-0002028,ORD-000829,PROD-000416,2,61.55,0.0
LINE-0002029,ORD-000829,PROD-000401,5,78.53,0.0
LINE-0002030,ORD-000829,PROD-000178,2,209.75,0.15
LINE-0002031,ORD-000830,PROD-000214,1,488.65,0.15
LINE-0002032,ORD-000830,PROD-000323,1,181.54,0.15
LINE-0002033,ORD-000830,PROD-000528,2,0.0,0.05
LINE-0002034,ORD-000830,PROD-000170,1,-69.28,0.1
LINE-0002035,ORD-000831,PROD-000010,1,127.42,0.0
LINE-0002036,ORD-000831,PROD-000463,1,163.07,0.25
LINE-0002037,ORD-000831,PROD-000313,1,144.33,0.1
LINE-0002038,ORD-000831,PROD-000142,1,0.0,0.25
LINE-0002039,ORD-000832,PROD-000429,1,49.57,0.1
LINE-0002040,ORD-000832,PROD-000441,2,75.12,0.0
LINE-0002041,ORD-000833,PROD-000413,1,60.66,0.25
LINE-0002042,ORD-000833,PROD-000505,2,103.4,0.1
LINE-0002043,ORD-000833,PROD-000023,1,739.06,0.25
LINE-0002044,ORD-000833,PROD-000004,3,815.87,0.1
LINE-0002045,ORD-000834,PROD-000299,1,105.58,0.0
LINE-0002046,ORD-000834,PROD-000423,1,42.83,0.05
LINE-0002047,ORD-000834,PROD-000290,1,233.92,0.1
LINE-0002048,ORD-000835,PROD-000428,1,112.47,0.25
LINE-0002049,ORD-000836,PROD-000303,1,46.63,0.15
LINE-0002050,ORD-000836,PROD-000478,3,155.28,0.05
LINE-0002051,ORD-000837,PROD-000112,4,330.17,0.1
LINE-0002052,ORD-000837,PROD-000397,1,113.12,0.1
LINE-0002053,ORD-000837,PROD-000307,1,206.66,0.15
LINE-0002054,ORD-000837,PROD-000029,2,157.64,0.0
LINE-0002055,ORD-000838,PROD-000536,2,19.02,0.0
LINE-0002056,ORD-000838,PROD-000411,1,88.89,0.15
LINE-0002057,ORD-000839,PROD-000124,2,372.72,0.0
LINE-0002058,ORD-000839,PROD-000033,1,761.65,0.2
LINE-0002059,ORD-000840,PROD-000478,2,155.28,0.2
LINE-0002060,ORD-000840,PROD-000041,1,1349.37,0.2
LINE-0002061,ORD-000841,PROD-000064,1,177.73,0.1
LINE-0002062,ORD-000841,PROD-000019,1,1013.04,0.1
LINE-0002063,ORD-000841,PROD-000188,2,52.43,0.15
LINE-0002064,ORD-000842,PROD-000232,1,156.11,0.0
LINE-0002065,ORD-000843,PROD-000043,2,29.75,0.25
LINE-0002066,ORD-000843,PROD-000345,2,118.22,0.1
LINE-0002067,ORD-000844,PROD-000494,2,0.0,0.0
LINE-0002068,ORD-000844,PROD-000275,1,184.54,0.15
LINE-0002069,ORD-000845,PROD-000248,1,41.84,0.15
LINE-0002070,ORD-000845,PROD-000015,1,841.49,0.0
LINE-0002071,ORD-000845,PROD-000156,2,251.59,0.0
LINE-0002072,ORD-000845,PROD-000465,4,109.8,0.0
LINE-0002073,ORD-000846,PROD-000048,1,896.66,0.2
LINE-0002074,ORD-000846,PROD-000361,3,81.85,0.2
LINE-0002075,ORD-000847,PROD-000372,1,113.32,0.05
LINE-0002076,ORD-000848,PROD-990969,1,99.79,0.2
LINE-0002077,ORD-000849,PROD-000102,1,292.18,0.25
LINE-0002078,ORD-000849,PROD-000274,2,143.12,0.1
LINE-0002079,ORD-000849,PROD-000201,1,223.57,0.2
LINE-0002080,ORD-000850,PROD-000054,1,121.88,0.0
LINE-0002081,ORD-000850,PROD-000523,2,116.82,0.25
LINE-0002082,ORD-000850,PROD-000500,1,98.51,0.0
LINE-0002083,ORD-000850,PROD-000020,1,833.49,0.2
LINE-0002084,ORD-000851,PROD-000032,1,239.97,0.0
LINE-0002085,ORD-000852,PROD-000445,1,96.62,0.0
LINE-0002086,ORD-000852,PROD-000389,1,99.07,0.0
LINE-0002087,ORD-000853,PROD-000285,1,54.06,0.1
LINE-0002088,ORD-000853,PROD-000310,2,61.95,0.1
LINE-0002089,ORD-000854,PROD-000045,1,910.98,0.25
LINE-0002090,ORD-000854,PROD-000410,2,111.99,0.1
LINE-0002091,ORD-000855,PROD-000440,1,11.44,0.0
LINE-0002092,ORD-000855,PROD-000418,1,110.42,0.1
LINE-0002093,ORD-000855,PROD-000391,1,46.23,0.0
LINE-0002094,ORD-000856,PROD-000148,1,244.31,0.15
LINE-0002095,ORD-000856,PROD-000132,1,274.51,0.2
LINE-0002096,ORD-000856,PROD-000122,1,388.89,0.25
LINE-0002097,ORD-000856,PROD-000339,4,71.56,0.0
LINE-0002098,ORD-000857,PROD-000443,3,35.06,0.0
LINE-0002099,ORD-000857,PROD-000187,1,408.36,0.0
LINE-0002100,ORD-000857,PROD-000193,2,321.6,0.0
LINE-0002101,ORD-000858,PROD-000247,2,222.1,0.25
LINE-0002102,ORD-000858,PROD-000225,3,46.97,0.0
LINE-0002103,ORD-000858,PROD-000309,-1,159.95,0.1
LINE-0002104,ORD-000859,PROD-000322,1,19.91,0.1
LINE-0002105,ORD-000859,PROD-000500,1,98.51,0.15
LINE-0002106,ORD-000859,PROD-000406,1,21.87,0.15
LINE-0002107,ORD-000859,PROD-000318,1,220.88,0.05
LINE-0002108,ORD-000860,PROD-000342,3,40.18,0.05
LINE-0002109,ORD-000860,PROD-000178,4,209.75,0.15
LINE-0002110,ORD-000860,PROD-000101,1,831.86,0.0
LINE-0002111,ORD-000860,PROD-000243,1,112.83,0.25
LINE-0002112,ORD-000861,PROD-000143,1,402.73,0.1
LINE-0002113,ORD-000862,PROD-000364,1,17.2,0.0
LINE-0002114,ORD-000862,PROD-000229,2,43.74,0.0
LINE-0002115,ORD-000862,PROD-000107,1,1182.28,0.0
LINE-0002116,ORD-000863,PROD-000411,-5,88.89,0.0
LINE-0002117,ORD-000863,PROD-000133,5,386.44,0.0
LINE-0002118,ORD-000864,PROD-000492,2,49.02,0.05
LINE-0002119,ORD-000865,PROD-000483,2,141.02,0.0
LINE-0002120,ORD-000865,PROD-000515,1,39.01,0.2
LINE-0002121,ORD-000866,PROD-000258,1,25.58,0.15
LINE-0002122,ORD-000866,PROD-000362,1,29.44,0.15
LINE-0002123,ORD-000866,PROD-000336,2,14.85,0.0
LINE-0002124,ORD-000867,PROD-000320,1,42.79,0.15
LINE-0002125,ORD-000867,PROD-000178,3,209.75,0.0
LINE-0002126,ORD-000868,PROD-000106,1,643.84,0.15
LINE-0002127,ORD-000868,PROD-000423,1,42.83,0.25
LINE-0002128,ORD-000868,PROD-000121,1,64.95,0.15
LINE-0002129,ORD-000869,PROD-000468,5,82.53,0.0
LINE-0002130,ORD-000870,PROD-000352,1,115.09,0.0
LINE-0002131,ORD-000871,PROD-000379,1,57.61,0.1
LINE-0002132,ORD-000872,PROD-000271,1,122.91,0.25
LINE-0002133,ORD-000873,PROD-000322,2,19.91,0.15
LINE-0002134,ORD-000873,PROD-000283,5,87.19,0.05
LINE-0002135,ORD-000873,PROD-000491,1,18.21,0.15
LINE-0000036,ORD-000873,PROD-000241,0,246.15,0.0
LINE-0002137,ORD-000874,PROD-000456,1,72.0,0.0
LINE-0002138,ORD-000874,PROD-000550,2,116.36,0.25
LINE-0002139,ORD-000874,PROD-000310,1,61.95,0.0
LINE-0002140,ORD-000875,PROD-000315,1,165.68,0.1
LINE-0002141,ORD-000875,PROD-000479,2,70.07,0.1
LINE-0002142,ORD-000875,PROD-000209,1,140.44,0.05
LINE-0002143,ORD-000876,PROD-000349,1,42.44,0.05
LINE-0002144,ORD-000877,PROD-000531,3,60.65,0.0
LINE-0002145,ORD-000877,PROD-000032,5,239.97,0.05
LINE-0002146,ORD-000877,PROD-000233,1,125.03,0.2
LINE-0002147,ORD-000877,PROD-000204,2,495.22,0.0
LINE-0002148,ORD-000878,PROD-000210,2,454.42,0.05
LINE-0002149,ORD-000879,PROD-000445,1,96.62,0.25
LINE-0002150,ORD-000879,PROD-000039,3,172.76,0.0
LINE-0002151,ORD-000880,PROD-000369,1,16.81,0.0
LINE-0002152,ORD-000881,PROD-000495,2,22.97,0.2
LINE-0002153,ORD-000881,PROD-000206,1,41.44,0.0
LINE-0002154,ORD-000881,PROD-000010,1,127.42,0.15
LINE-0002155,ORD-000881,PROD-000300,1,86.7,0.0
LINE-0002156,ORD-000882,PROD-000190,1,33.12,0.1
LINE-0002157,ORD-000882,PROD-000128,3,321.05,0.2
LINE-0002158,ORD-000882,PROD-000463,5,163.07,0.15
LINE-0002159,ORD-000883,PROD-000343,1,110.01,0.25
LINE-0002160,ORD-000883,PROD-000237,1,196.84,0.0
LINE-0002161,ORD-000884,PROD-000533,1,138.26,0.0
LINE-0002162,ORD-000885,PROD-000443,1,35.06,0.1
LINE-0002163,ORD-000885,PROD-000498,1,45.16,0.1
LINE-0002164,ORD-000885,PROD-000197,3,55.02,0.2
LINE-0002165,ORD-000886,PROD-000092,2,378.23,0.0
LINE-0002166,ORD-000886,PROD-000499,1,90.57,0.2
LINE-0002167,ORD-000886,PROD-000461,1,12.31,0.0
LINE-0002168,ORD-000886,PROD-000395,2,81.33,0.1
LINE-0002169,ORD-000887,PROD-000219,1,139.96,0.0
LINE-0002170,ORD-000887,PROD-000413,1,60.66,0.1
LINE-0002171,ORD-000888,PROD-000448,1,45.04,0.0
LINE-0002172,ORD-000888,PROD-000275,1,184.54,0.0
LINE-0002173,ORD-000888,PROD-000357,1,101.31,0.0
LINE-0002174,ORD-000888,PROD-000054,2,121.88,0.0
